rental_id,addr_zip,income
7345456,11375,76467.0
7366672,10069,137105.0
7369744,10128,111937.0
7160668,10007,242644.0
7383511,11231,93575.0
7212580,11205,51574.0
7348195,11375,76467.0
7163653,11375,76467.0
7313395,10009,60521.0
7396567,11105,68050.0
7384054,10471,80932.0
7320454,10019,99063.0
7359931,10012,104561.0
7163383,10009,60521.0
7154911,11230,46013.0
7157902,11101,57866.0
7245766,11215,116893.0
7230829,11219,37665.0
7425172,10023,123951.0
7300507,10024,126107.0
7223851,11217,99085.0
7154899,11231,93575.0
7139902,10019,99063.0
7278520,10032,41890.0
7361938,11221,47170.0
7241038,11203,48140.0
7370935,11233,36009.0
7415296,11238,79013.0
7236178,10004,140450.0
7392112,11374,56863.0
7251589,10014,127973.0
7281067,11221,47170.0
7375972,11104,63122.0
7261045,10024,126107.0
7250116,11375,76467.0
7296982,10025,82352.0
7421869,11214,53151.0
7356379,11374,56863.0
7355443,10014,127973.0
7314355,10003,104441.0
7175206,10016,109250.0
7337968,11375,76467.0
7354060,10128,111937.0
7207441,11211,66113.0
7312393,11103,65229.0
7275085,11105,68050.0
7414990,10009,60521.0
7353712,10075,129594.0
7223083,11205,51574.0
7133119,11222,78287.0
7155865,11209,69578.0
7356478,10024,126107.0
7178305,11103,65229.0
7254601,10463,58881.0
7363522,11211,66113.0
7300381,11415,65981.0
7294618,11207,35809.0
7224106,10033,53044.0
7420579,10128,111937.0
7413673,11220,42559.0
7340344,10028,119203.0
7183480,10075,129594.0
7258459,10029,34015.0
7298911,11201,116446.0
7139926,10019,99063.0
7222417,11201,116446.0
7224235,10019,99063.0
7223974,11231,93575.0
7177423,10016,109250.0
7183525,10011,123208.0
7197616,11204,47341.0
7236616,11204,47341.0
7416019,11355,38370.0
7380094,10001,85221.0
7339129,10013,106056.0
7320796,11209,69578.0
7261519,10016,109250.0
7279285,10005,154213.0
7400395,11218,64152.0
7203586,10022,133208.0
7224079,11209,69578.0
7347619,10025,82352.0
7415440,10009,60521.0
7173892,10282,250001.0
7373257,10033,53044.0
7186072,10026,54349.0
7288864,10004,140450.0
7200967,10021,123842.0
7202365,11211,66113.0
7301731,10036,93707.0
7222726,10001,85221.0
7422922,10467,35381.0
7238077,11102,60436.0
7262869,11221,47170.0
7209295,10301,55818.0
7290544,10003,104441.0
7234432,10035,27932.0
7385983,10029,34015.0
7367176,11104,63122.0
7353259,11375,76467.0
7369123,11221,47170.0
7146451,10025,82352.0
7291960,10039,34197.0
7282390,10022,133208.0
7134979,11103,65229.0
7156810,11216,56025.0
7210222,10035,27932.0
7383124,11209,69578.0
7384972,11215,116893.0
7354360,11377,54989.0
7410712,11102,60436.0
7253902,10044,92623.0
7364341,10028,119203.0
7227475,11209,69578.0
7154959,11106,60725.0
7408783,10010,115084.0
7151047,10128,111937.0
7162600,10038,85032.0
7361077,11101,57866.0
7342882,10019,99063.0
7154644,10014,127973.0
7296772,11106,60725.0
7396153,10075,129594.0
7221490,11102,60436.0
7214218,11432,52975.0
7202434,11230,46013.0
7345555,10010,115084.0
7418545,10462,49962.0
7377856,10032,41890.0
7384816,10032,41890.0
7302709,11102,60436.0
7406200,11211,66113.0
7424536,10013,106056.0
7315654,11103,65229.0
7247680,10128,111937.0
7177990,10065,124322.0
7155223,10028,119203.0
7139173,10012,104561.0
7171576,11238,79013.0
7180978,10002,35449.0
7169467,10069,137105.0
7423432,11209,69578.0
7372696,10025,82352.0
7200988,11102,60436.0
7176028,11201,116446.0
7388773,11226,48495.0
7380961,10003,104441.0
7338589,10069,137105.0
7272424,11213,40604.0
7240963,11209,69578.0
7247203,10006,145893.0
7416691,10016,109250.0
7389619,10019,99063.0
7426417,11372,53963.0
7416301,10005,154213.0
7262296,11432,52975.0
7320301,11373,49098.0
7181089,11217,99085.0
7158379,11222,78287.0
7243735,11220,42559.0
7231252,11435,59535.0
7388479,10075,129594.0
7194358,11223,46310.0
7329634,11372,53963.0
7179970,11213,40604.0
7412086,11215,116893.0
7276363,10023,123951.0
7418314,11221,47170.0
7390027,11211,66113.0
7415245,10028,119203.0
7200694,11215,116893.0
7162264,11211,66113.0
7344412,10019,99063.0
7282639,11213,40604.0
7323787,11375,76467.0
7316695,11215,116893.0
7160194,10036,93707.0
7175839,11211,66113.0
7302049,11201,116446.0
7171693,11215,116893.0
7361113,10023,123951.0
7210459,11235,49653.0
7329658,11435,59535.0
7356415,10023,123951.0
7325347,10128,111937.0
7415176,11206,34122.0
7387699,11105,68050.0
7359121,11235,49653.0
7208641,11233,36009.0
7291915,11102,60436.0
7360447,10280,161419.0
7396552,10039,34197.0
7213627,11222,78287.0
7291141,10028,119203.0
7360546,11238,79013.0
7193173,11102,60436.0
7187287,10463,58881.0
7147423,10128,111937.0
7368904,11226,48495.0
7342948,11206,34122.0
7353166,10033,53044.0
7181560,11231,93575.0
7298317,10024,126107.0
7273141,11226,48495.0
7198180,10028,119203.0
7203193,11231,93575.0
7190734,11374,56863.0
7267204,10014,127973.0
7214014,10128,111937.0
7159897,11249,
7367908,11220,42559.0
7161964,10038,85032.0
7259722,11238,79013.0
7409752,10019,99063.0
7247056,11103,65229.0
7387324,11225,51926.0
7356373,11355,38370.0
7343500,10019,99063.0
7332859,10021,123842.0
7275895,11238,79013.0
7331059,10019,99063.0
7305457,10019,99063.0
7353439,10024,126107.0
7296412,10029,34015.0
7158436,11220,42559.0
7347799,11238,79013.0
7295731,10003,104441.0
7342642,10065,124322.0
7189798,10128,111937.0
7321378,11103,65229.0
7220368,10019,99063.0
7169287,11375,76467.0
7176913,10009,60521.0
7380652,10002,35449.0
7386484,10035,27932.0
7398274,11222,78287.0
7218049,10036,93707.0
7208770,10036,93707.0
7343029,11222,78287.0
7376134,10031,44040.0
7327993,11231,93575.0
7269481,11101,57866.0
7297972,10025,82352.0
7378153,11102,60436.0
7233292,11374,56863.0
7169710,10005,154213.0
7232506,11213,40604.0
7385809,10003,104441.0
7227082,11237,51269.0
7256365,11101,57866.0
7276663,11102,60436.0
7292098,10002,35449.0
7372153,11233,36009.0
7235707,11102,60436.0
7293961,10469,61090.0
7359937,10023,123951.0
7366867,11228,63697.0
7397908,10025,82352.0
7263934,11211,66113.0
7316911,11233,36009.0
7422631,10016,109250.0
7338100,10021,123842.0
7149778,11105,68050.0
7148077,11222,78287.0
7276150,11379,79573.0
7387060,10032,41890.0
7234675,10012,104561.0
7203154,10002,35449.0
7134514,10013,106056.0
7357168,11223,46310.0
7393003,10011,123208.0
7281724,10025,82352.0
7207135,10038,85032.0
7184125,11222,78287.0
7227580,10011,123208.0
7182862,11231,93575.0
7375153,11226,48495.0
7194532,11104,63122.0
7247044,11207,35809.0
7328299,10007,242644.0
7285270,11221,47170.0
7186501,11222,78287.0
7233481,10014,127973.0
7222432,11231,93575.0
7251424,11201,116446.0
7353535,10017,118469.0
7275091,10022,133208.0
7224847,11201,116446.0
7372561,11206,34122.0
7205686,10019,99063.0
7236475,11203,48140.0
7336636,11209,69578.0
7422298,10019,99063.0
7214245,10065,124322.0
7252144,10451,26979.0
7297366,10030,36118.0
7356823,11206,34122.0
7372663,11222,78287.0
7296127,11218,64152.0
7333678,11102,60436.0
7340467,11226,48495.0
7257727,10301,55818.0
7161448,11228,63697.0
7181908,11415,65981.0
7270504,11205,51574.0
7362844,10024,126107.0
7273297,10019,99063.0
7192249,11372,53963.0
7426015,10463,58881.0
7361119,10013,106056.0
7369597,10016,109250.0
7321228,11201,116446.0
7279804,11217,99085.0
7191559,11249,
7334599,11103,65229.0
7282324,10017,118469.0
7145512,11231,93575.0
7267783,11102,60436.0
7136383,10019,99063.0
7279849,10018,107861.0
7197568,11215,116893.0
7303273,11213,40604.0
7289902,11249,
7252591,11103,65229.0
7338532,10069,137105.0
7156774,11220,42559.0
7396510,10040,47189.0
7334197,11201,116446.0
7181068,10027,45536.0
7197643,11231,93575.0
7136950,11211,66113.0
7371637,11221,47170.0
7380256,10016,109250.0
7165819,11201,116446.0
7275265,11215,116893.0
7141897,11385,64481.0
7292773,11375,76467.0
7300993,11375,76467.0
7224166,10007,242644.0
7153528,10036,93707.0
7161292,10022,133208.0
7358422,10128,111937.0
7175845,10022,133208.0
7318315,11209,69578.0
7270810,10038,85032.0
7325647,11103,65229.0
7310305,10003,104441.0
7277956,11230,46013.0
7208194,10016,109250.0
7348201,10036,93707.0
7193842,10013,106056.0
7248034,11221,47170.0
7307950,11222,78287.0
7150471,10001,85221.0
7247098,11205,51574.0
7181854,10011,123208.0
7258411,10029,34015.0
7298434,10003,104441.0
7162780,10011,123208.0
7359682,11209,69578.0
7162123,10025,82352.0
7237294,10019,99063.0
7336498,10025,82352.0
7286002,11101,57866.0
7183843,11206,34122.0
7284361,11377,54989.0
7303888,11375,76467.0
7307416,11216,56025.0
7213108,10003,104441.0
7306840,11379,79573.0
7368901,10012,104561.0
7413418,11209,69578.0
7367161,10014,127973.0
7163827,11207,35809.0
7326439,11209,69578.0
7410403,10035,27932.0
7385821,11235,49653.0
7376617,11233,36009.0
7137367,11213,40604.0
7322215,11238,79013.0
7264399,11249,
7146874,10128,111937.0
7265236,10001,85221.0
7232728,11209,69578.0
7137889,11211,66113.0
7268236,11354,44512.0
7298719,11233,36009.0
7399672,10016,109250.0
7233943,11204,47341.0
7293013,11231,93575.0
7212484,11201,116446.0
7169653,11372,53963.0
7235362,11226,48495.0
7194274,11215,116893.0
7169962,11106,60725.0
7157977,10016,109250.0
7363351,10451,26979.0
7150732,10021,123842.0
7248010,11229,59287.0
7394815,11103,65229.0
7389592,10005,154213.0
7148638,10019,99063.0
7249609,11221,47170.0
7190086,10010,115084.0
7134142,11235,49653.0
7377262,11249,
7344844,10022,133208.0
7383481,10016,109250.0
7206568,10002,35449.0
7420843,10016,109250.0
7163542,11105,68050.0
7347235,10032,41890.0
7269184,11211,66113.0
7196365,11372,53963.0
7141021,11231,93575.0
7352542,11211,66113.0
7220146,11213,40604.0
7150945,11103,65229.0
7383526,10019,99063.0
7223998,11209,69578.0
7280311,11217,99085.0
7427962,11222,78287.0
7236472,11201,116446.0
7209931,10451,26979.0
7319941,11214,53151.0
7181743,11216,56025.0
7284436,11209,69578.0
7207831,10023,123951.0
7277020,11209,69578.0
7247362,10017,118469.0
7158127,11221,47170.0
7177918,11104,63122.0
7182070,10031,44040.0
7218523,10005,154213.0
7333378,10023,123951.0
7306186,10023,123951.0
7207324,11224,31630.0
7339585,10013,106056.0
7175602,11215,116893.0
7398670,11435,59535.0
7227124,11237,51269.0
7185490,10016,109250.0
7368424,10025,82352.0
7398496,11215,116893.0
7278562,10036,93707.0
7353991,11222,78287.0
7149481,11209,69578.0
7417108,10016,109250.0
7291267,11217,99085.0
7171999,10026,54349.0
7183378,10024,126107.0
7399576,11205,51574.0
7233544,11201,116446.0
7277002,11220,42559.0
7414483,11223,46310.0
7297615,10005,154213.0
7196263,11103,65229.0
7392295,11211,66113.0
7188283,10017,118469.0
7230307,10021,123842.0
7279654,11385,64481.0
7177606,10027,45536.0
7301053,10024,126107.0
7422067,10038,85032.0
7297096,11226,48495.0
7160917,11374,56863.0
7191553,11432,52975.0
7259023,11354,44512.0
7310695,11201,116446.0
7393558,11222,78287.0
7373236,11435,59535.0
7210150,11209,69578.0
7223014,10019,99063.0
7216486,11693,57443.0
7419886,11218,64152.0
7166080,11222,78287.0
7377286,11206,34122.0
7367461,10022,133208.0
7410028,11237,51269.0
7396051,10014,127973.0
7333183,11221,47170.0
7342546,11211,66113.0
7260778,11222,78287.0
7180822,11211,66113.0
7279597,10022,133208.0
7337425,11102,60436.0
7276981,11209,69578.0
7353835,11221,47170.0
7259917,10036,93707.0
7161919,10027,45536.0
7380469,11211,66113.0
7257262,11211,66113.0
7181386,11226,48495.0
7194907,10282,250001.0
7306165,10029,34015.0
7312852,11206,34122.0
7218697,11225,51926.0
7261903,11209,69578.0
7349416,11372,53963.0
7337131,11215,116893.0
7161592,11207,35809.0
7233916,10458,32129.0
7386382,10028,119203.0
7367731,10014,127973.0
7324870,10044,92623.0
7387147,11217,99085.0
7301239,10010,115084.0
7348678,10458,32129.0
7301461,10028,119203.0
7414474,10019,99063.0
7338508,10016,109250.0
7376506,10017,118469.0
7298236,11201,116446.0
7246771,10003,104441.0
7321663,10463,58881.0
7176202,11249,
7203526,10065,124322.0
7208233,10069,137105.0
7232083,10026,54349.0
7358062,10462,49962.0
7230532,11211,66113.0
7142599,11209,69578.0
7366723,10022,133208.0
7174294,10028,119203.0
7261774,11206,34122.0
7179145,10001,85221.0
7160533,10009,60521.0
7181539,10014,127973.0
7232683,11102,60436.0
7362796,10011,123208.0
7280578,10021,123842.0
7349869,10019,99063.0
7190173,11102,60436.0
7153132,11221,47170.0
7217470,10006,145893.0
7338193,10028,119203.0
7386922,11225,51926.0
7379698,11377,54989.0
7386262,11226,48495.0
7226953,10025,82352.0
7235155,10075,129594.0
7423009,10004,140450.0
7152037,11235,49653.0
7373581,10009,60521.0
7207099,11215,116893.0
7310179,11226,48495.0
7231822,10128,111937.0
7210846,11226,48495.0
7394716,10023,123951.0
7285309,11218,64152.0
7148758,10029,34015.0
7420774,11103,65229.0
7348630,11233,36009.0
7399045,10455,25489.0
7287079,10028,119203.0
7273549,11211,66113.0
7351771,11102,60436.0
7370299,11103,65229.0
7256524,10023,123951.0
7409236,10007,242644.0
7160485,10009,60521.0
7395040,10025,82352.0
7295041,11237,51269.0
7398088,11233,36009.0
7322908,11105,68050.0
7377886,10003,104441.0
7319401,11249,
7280815,11211,66113.0
7302934,11215,116893.0
7321381,11213,40604.0
7386373,10069,137105.0
7233106,10028,119203.0
7215403,11217,99085.0
7214401,11216,56025.0
7351411,10025,82352.0
7340119,11103,65229.0
7325044,11215,116893.0
7217947,10019,99063.0
7154944,11216,56025.0
7247263,10032,41890.0
7167109,11368,47862.0
7146130,10012,104561.0
7217959,11208,39588.0
7385935,11377,54989.0
7411921,11221,47170.0
7327108,11377,54989.0
7211884,10280,161419.0
7213171,10017,118469.0
7151071,11375,76467.0
7187104,10014,127973.0
7313071,11201,116446.0
7264084,11385,64481.0
7235053,10021,123842.0
7304584,10028,119203.0
7393051,10007,242644.0
7154953,10027,45536.0
7212547,11207,35809.0
7338088,11101,57866.0
7304869,10021,123842.0
7343242,10128,111937.0
7423033,11211,66113.0
7244479,11201,116446.0
7239499,10021,123842.0
7213099,11210,62202.0
7236727,10019,99063.0
7313308,11226,48495.0
7167949,11105,68050.0
7338553,10001,85221.0
7195975,11218,64152.0
7313662,11101,57866.0
7393171,10016,109250.0
7291738,11374,56863.0
7421068,11230,46013.0
7196131,10302,60968.0
7170436,10040,47189.0
7189258,10038,85032.0
7317292,11215,116893.0
7205008,10075,129594.0
7143883,10019,99063.0
7208578,10026,54349.0
7325539,10009,60521.0
7231993,11211,66113.0
7390465,10463,58881.0
7199104,11415,65981.0
7209145,10280,161419.0
7318336,11249,
7301077,11238,79013.0
7201789,10023,123951.0
7279069,11205,51574.0
7172395,11102,60436.0
7196866,11211,66113.0
7331779,10023,123951.0
7377640,11235,49653.0
7263016,11231,93575.0
7376530,10128,111937.0
7279171,10026,54349.0
7310083,11213,40604.0
7326598,11105,68050.0
7317013,11104,63122.0
7243867,10473,38924.0
7178026,10001,85221.0
7410061,10455,25489.0
7421989,10025,82352.0
7408930,11233,36009.0
7390273,11215,116893.0
7297504,11204,47341.0
7393132,10013,106056.0
7247962,10024,126107.0
7158766,10280,161419.0
7228756,10128,111937.0
7309456,11105,68050.0
7233232,11249,
7187815,10069,137105.0
7149877,10016,109250.0
7208260,11211,66113.0
7352383,10028,119203.0
7330432,10011,123208.0
7286416,11375,76467.0
7181785,11210,62202.0
7293064,11377,54989.0
7375804,11225,51926.0
7210408,11355,38370.0
7219540,11103,65229.0
7380169,11211,66113.0
7424170,11207,35809.0
7399768,10023,123951.0
7326028,11355,38370.0
7356871,11106,60725.0
7227784,11222,78287.0
7413619,10005,154213.0
7153633,11222,78287.0
7379737,10036,93707.0
7166986,11109,137452.0
7376695,10007,242644.0
7141345,10025,82352.0
7391893,11211,66113.0
7372297,11221,47170.0
7415935,10014,127973.0
7213666,11238,79013.0
7241077,11217,99085.0
7373353,11206,34122.0
7278583,10022,133208.0
7413910,10028,119203.0
7347265,11216,56025.0
7193233,10016,109250.0
7267399,10023,123951.0
7420216,10003,104441.0
7268968,11226,48495.0
7309918,10025,82352.0
7313461,11211,66113.0
7199257,11216,56025.0
7312672,11237,51269.0
7413973,10022,133208.0
7425103,11209,69578.0
7200442,11237,51269.0
7203049,10016,109250.0
7148047,10065,124322.0
7413283,11233,36009.0
7349149,11106,60725.0
7312396,10038,85032.0
7308592,10016,109250.0
7280398,10002,35449.0
7413322,10019,99063.0
7204801,10027,45536.0
7196413,11215,116893.0
7379611,10003,104441.0
7171435,11102,60436.0
7203073,10014,127973.0
7135798,11201,116446.0
7143544,10003,104441.0
7179313,10014,127973.0
7193995,10024,126107.0
7158832,11222,78287.0
7141201,10003,104441.0
7424806,10280,161419.0
7161511,10452,27206.0
7230874,11435,59535.0
7344217,11237,51269.0
7396054,11217,99085.0
7200760,10009,60521.0
7312597,10016,109250.0
7302412,10011,123208.0
7265050,10040,47189.0
7217071,10028,119203.0
7410490,10304,54567.0
7135570,11201,116446.0
7346368,11102,60436.0
7186648,11354,44512.0
7391614,11236,63700.0
7215688,11211,66113.0
7201231,10012,104561.0
7236478,11203,48140.0
7398529,11217,99085.0
7365526,11220,42559.0
7155151,11205,51574.0
7357759,10002,35449.0
7156270,10454,21542.0
7204438,11222,78287.0
7229323,11221,47170.0
7360600,11226,48495.0
7297693,11357,81053.0
7238476,11209,69578.0
7262065,10282,250001.0
7364959,11206,34122.0
7260166,10128,111937.0
7142575,11415,65981.0
7214176,10023,123951.0
7256386,10003,104441.0
7144735,10019,99063.0
7414084,10031,44040.0
7393480,10019,99063.0
7428157,10034,50909.0
7138645,11201,116446.0
7160500,10009,60521.0
7371727,10003,104441.0
7233868,11221,47170.0
7169248,10025,82352.0
7259914,10036,93707.0
7384048,10032,41890.0
7354162,10025,82352.0
7172728,10016,109250.0
7390678,11208,39588.0
7382107,10002,35449.0
7162432,10460,25948.0
7186867,10036,93707.0
7367647,11226,48495.0
7389562,10036,93707.0
7317385,10003,104441.0
7286110,11226,48495.0
7208164,10023,123951.0
7352035,11231,93575.0
7173997,10128,111937.0
7183312,10025,82352.0
7268911,11421,69053.0
7150681,11374,56863.0
7374709,11249,
7177351,11221,47170.0
7139998,10016,109250.0
7257136,11225,51926.0
7175932,11211,66113.0
7171903,10069,137105.0
7353475,10024,126107.0
7267540,11218,64152.0
7290043,11249,
7320499,11226,48495.0
7358458,10003,104441.0
7419547,11215,116893.0
7362703,10003,104441.0
7315918,11219,37665.0
7195396,11104,63122.0
7283302,10023,123951.0
7244308,10027,45536.0
7371016,11230,46013.0
7157413,10003,104441.0
7157749,11237,51269.0
7390705,10280,161419.0
7328425,11101,57866.0
7262746,11211,66113.0
7376770,11222,78287.0
7252099,10009,60521.0
7306108,10024,126107.0
7178005,10069,137105.0
7300360,11225,51926.0
7178716,11211,66113.0
7356877,11238,79013.0
7390726,11354,44512.0
7259458,11201,116446.0
7347919,10014,127973.0
7231033,11354,44512.0
7161826,11374,56863.0
7424992,11216,56025.0
7227034,10011,123208.0
7305586,11357,81053.0
7325542,10009,60521.0
7362202,11221,47170.0
7390546,10025,82352.0
7202137,10463,58881.0
7384183,11231,93575.0
7370425,11222,78287.0
7146454,11105,68050.0
7375498,10280,161419.0
7326553,11209,69578.0
7301701,10010,115084.0
7274512,10128,111937.0
7309810,11211,66113.0
7187875,10003,104441.0
7244458,11106,60725.0
7210030,10031,44040.0
7291654,11211,66113.0
7240843,10001,85221.0
7188418,11209,69578.0
7281043,11374,56863.0
7253866,11211,66113.0
7164397,10003,104441.0
7338334,10005,154213.0
7221250,10002,35449.0
7174222,10010,115084.0
7148218,10005,154213.0
7249144,11207,35809.0
7135267,10003,104441.0
7299943,11249,
7264810,10002,35449.0
7311373,11375,76467.0
7273672,10016,109250.0
7414282,10454,21542.0
7138006,11213,40604.0
7393426,11377,54989.0
7317457,11103,65229.0
7349431,11211,66113.0
7391461,11207,35809.0
7415689,11217,99085.0
7170199,11221,47170.0
7204507,10002,35449.0
7366066,10024,126107.0
7304953,11209,69578.0
7215664,10065,124322.0
7134286,10019,99063.0
7304596,11103,65229.0
7232992,11201,116446.0
7314163,10033,53044.0
7187914,10011,123208.0
7317697,11204,47341.0
7283830,10002,35449.0
7410289,11249,
7307476,11226,48495.0
7318009,11102,60436.0
7288210,11232,53908.0
7212235,10016,109250.0
7346296,10022,133208.0
7366159,11221,47170.0
7317259,10022,133208.0
7266775,10012,104561.0
7339786,11209,69578.0
7421353,10038,85032.0
7273009,11378,68460.0
7322887,10013,106056.0
7286812,11385,64481.0
7422613,11355,38370.0
7379551,10013,106056.0
7276072,11238,79013.0
7251895,11228,63697.0
7378054,10023,123951.0
7353457,11211,66113.0
7360585,11218,64152.0
7359214,11102,60436.0
7355650,10016,109250.0
7235845,10065,124322.0
7136416,11221,47170.0
7308013,10032,41890.0
7367011,11361,82020.0
7372567,11209,69578.0
7300957,11103,65229.0
7178998,11237,51269.0
7192003,10035,27932.0
7410349,10022,133208.0
7264078,11106,60725.0
7298458,10023,123951.0
7188217,11215,116893.0
7287844,10128,111937.0
7243186,10030,36118.0
7322347,11215,116893.0
7180450,11103,65229.0
7313980,11237,51269.0
7388824,11377,54989.0
7331755,10019,99063.0
7243774,11103,65229.0
7147945,10458,32129.0
7290709,10065,124322.0
7267339,11105,68050.0
7161034,10014,127973.0
7235746,11105,68050.0
7262566,11205,51574.0
7153555,10004,140450.0
7326409,11378,68460.0
7137112,10028,119203.0
7276873,10016,109250.0
7254148,11201,116446.0
7199350,11215,116893.0
7365394,10128,111937.0
7169194,11207,35809.0
7285531,10019,99063.0
7160572,11235,49653.0
7350184,11201,116446.0
7381084,10023,123951.0
7103773,10016,109250.0
7283440,10035,27932.0
7398364,10025,82352.0
7400041,11221,47170.0
7241578,11435,59535.0
7386667,10019,99063.0
7293973,11105,68050.0
7258390,10011,123208.0
7416199,10004,140450.0
7175230,10028,119203.0
7354612,11232,53908.0
7355257,10014,127973.0
7196752,10012,104561.0
7194610,10028,119203.0
7415938,11432,52975.0
7178923,11233,36009.0
7200061,11201,116446.0
7319101,10044,92623.0
7333018,11221,47170.0
7386139,10128,111937.0
7164649,10035,27932.0
7410529,11101,57866.0
7163908,11226,48495.0
7206853,11102,60436.0
7179178,10454,21542.0
7305400,10028,119203.0
7261525,11375,76467.0
7244092,10006,145893.0
7208284,10028,119203.0
7197934,10005,154213.0
7148890,11374,56863.0
7385350,11201,116446.0
7354459,10028,119203.0
7349803,10001,85221.0
7351879,11229,59287.0
7137583,11385,64481.0
7308712,10021,123842.0
7149580,11213,40604.0
7157002,11201,116446.0
7141870,10017,118469.0
7422172,10019,99063.0
7307323,10128,111937.0
7393333,11230,46013.0
7180789,11216,56025.0
7267675,10016,109250.0
7366141,11211,66113.0
7253959,10024,126107.0
7136143,11354,44512.0
7187131,11220,42559.0
7175842,10021,123842.0
7347682,10065,124322.0
7339213,10003,104441.0
7397476,11423,66455.0
7399960,11238,79013.0
7199377,10029,34015.0
7135615,10005,154213.0
7219264,11207,35809.0
7426282,10030,36118.0
7254832,11233,36009.0
7411318,10028,119203.0
7385119,11238,79013.0
7411519,11211,66113.0
7398166,11226,48495.0
7144939,11249,
7251421,10024,126107.0
7290952,10009,60521.0
7140034,11232,53908.0
7339294,11201,116446.0
7338601,10019,99063.0
7241680,10017,118469.0
7133245,11206,34122.0
7304008,10019,99063.0
7167613,10024,126107.0
7184458,11205,51574.0
7262257,11231,93575.0
7147039,10036,93707.0
7421785,11224,31630.0
7252141,10451,26979.0
7160509,10009,60521.0
7263058,11102,60436.0
7221853,11354,44512.0
7325365,11103,65229.0
7286071,11105,68050.0
7394902,10005,154213.0
7189165,10029,34015.0
7356847,11211,66113.0
7427116,10023,123951.0
7412161,10024,126107.0
7286623,10128,111937.0
7267291,10028,119203.0
7205050,10128,111937.0
7339795,11209,69578.0
7251106,10036,93707.0
7285096,11105,68050.0
7419301,10011,123208.0
7281961,11230,46013.0
7228876,10069,137105.0
7364188,10003,104441.0
7381030,11213,40604.0
7248151,10128,111937.0
7369813,10029,34015.0
7422121,11221,47170.0
7378435,10033,53044.0
7225582,11201,116446.0
7251592,11372,53963.0
7157080,10128,111937.0
7409380,10040,47189.0
7175761,11212,25677.0
7388032,10128,111937.0
7297600,10029,34015.0
7228783,10023,123951.0
7291345,11435,59535.0
7353361,11421,69053.0
7164559,11101,57866.0
7160701,11211,66113.0
7286539,10030,36118.0
7276021,10022,133208.0
7317481,10025,82352.0
7136602,11221,47170.0
7153381,11232,53908.0
7202347,11101,57866.0
7170622,11225,51926.0
7186747,11205,51574.0
7419127,11215,116893.0
7232578,11207,35809.0
7385872,11232,53908.0
7136929,11216,56025.0
7148869,11201,116446.0
7339966,11103,65229.0
7228417,10025,82352.0
7255762,11221,47170.0
7208269,10069,137105.0
7147747,10001,85221.0
7356868,11101,57866.0
7194421,11102,60436.0
7328671,11106,60725.0
7283962,11249,
7320622,10010,115084.0
7140370,11105,68050.0
7357474,11223,46310.0
7214257,11215,116893.0
7278523,10032,41890.0
7380835,10029,34015.0
7192705,11225,51926.0
7393159,10028,119203.0
7186642,11211,66113.0
7194703,10016,109250.0
7372063,11220,42559.0
7426456,11211,66113.0
7154902,10005,154213.0
7381216,11221,47170.0
7147858,10031,44040.0
7149922,10128,111937.0
7132393,10009,60521.0
7364398,11237,51269.0
7234369,10007,242644.0
7299109,10016,109250.0
7143169,10013,106056.0
7224970,10002,35449.0
7137472,11355,38370.0
7320463,11379,79573.0
7157698,10026,54349.0
7327747,10069,137105.0
7165744,11207,35809.0
7186948,10014,127973.0
7205044,11209,69578.0
7383160,11209,69578.0
7218076,11211,66113.0
7366930,10023,123951.0
7234720,10010,115084.0
7222006,11225,51926.0
7344616,11238,79013.0
7332412,11221,47170.0
7292479,11220,42559.0
7282648,11106,60725.0
7170325,10009,60521.0
7181443,11217,99085.0
7267156,10001,85221.0
7218172,10014,127973.0
7391788,10040,47189.0
7216465,11104,63122.0
7284766,11106,60725.0
7344877,10016,109250.0
7202344,11101,57866.0
7141684,10018,107861.0
7295977,11201,116446.0
7325284,11222,78287.0
7267789,10471,80932.0
7162237,11220,42559.0
7233166,10012,104561.0
7285489,10028,119203.0
7356886,11206,34122.0
7156741,11225,51926.0
7139845,10036,93707.0
7196611,11385,64481.0
7170280,11102,60436.0
7414009,11216,56025.0
7151773,11215,116893.0
7199341,11206,34122.0
7299820,11249,
7310263,11354,44512.0
7200946,11211,66113.0
7229170,10460,25948.0
7321966,10036,93707.0
7172608,11103,65229.0
7256008,10025,82352.0
7354087,10016,109250.0
7142377,10023,123951.0
7387300,11366,67115.0
7176421,10032,41890.0
7424200,10280,161419.0
7293787,10005,154213.0
7217092,10030,36118.0
7354552,10019,99063.0
7237627,11216,56025.0
7317397,11215,116893.0
7150477,10024,126107.0
7232971,11217,99085.0
7240003,11216,56025.0
7313416,11221,47170.0
7174978,10024,126107.0
7235932,11211,66113.0
7208062,10040,47189.0
7216375,10282,250001.0
7282843,11222,78287.0
7266529,11102,60436.0
7185250,11435,59535.0
7399612,11238,79013.0
7210831,11222,78287.0
7261390,11209,69578.0
7268674,10036,93707.0
7357369,11233,36009.0
7180381,11103,65229.0
7414231,10029,34015.0
7191709,10013,106056.0
7266628,10065,124322.0
7375660,10001,85221.0
7165810,11201,116446.0
7237534,10025,82352.0
7167439,10022,133208.0
7360669,10013,106056.0
7415608,11237,51269.0
7250293,11101,57866.0
7340494,10003,104441.0
7345567,11211,66113.0
7350562,10001,85221.0
